STATION,NAME,DATE,DAPR,DAPR_ATTRIBUTES,MDPR,MDPR_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,DATE_healdsburg,PRCP_healdsburg,TOBS_healdsburg,,,,,,,,,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES
USC00049124,"UKIAH 4 WSW, CA US",6/24/1980,,,,,0,",,0,0800",6/24/1980,0,20,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",6/25/1980,,,,,0,"T,,0,0800",6/25/1980,0,22.8,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",6/26/1980,,,,,0,",,0,0800",6/26/1980,0,25.6,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",6/27/1980,,,,,0,",,0,0800",6/27/1980,0,31.7,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",6/28/1980,,,,,0,",,0,0800",6/28/1980,0,31.1,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",6/29/1980,,,,,0,",,0,0800",6/29/1980,0,22.2,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",6/30/1980,,,,,0,",,0,0800",6/30/1980,0,22.2,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",7/1/1980,,,,,0,",,0,0800",7/1/1980,0,17.2,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",7/2/1980,,,,,0,",,0,0800",7/2/1980,0,22.8,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",7/3/1980,,,,,0,",,0,0800",7/3/1980,0,23.3,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",7/4/1980,,,,,0,",,0,0800",7/4/1980,0,24.4,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",7/5/1980,,,,,0,",,0,0800",7/5/1980,0,25.6,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",7/6/1980,,,,,0,",,0,0800",7/6/1980,0,25.6,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",7/7/1980,,,,,0,",,0,0800",7/7/1980,0,22.2,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",7/8/1980,,,,,0,",,0,0800",7/8/1980,0,20.6,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",7/9/1980,,,,,0,",,0,0800",7/9/1980,0,23.9,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",7/10/1980,,,,,0,",,0,0800",7/10/1980,0,30.6,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",7/11/1980,,,,,0,",,0,0800",7/11/1980,0,25,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",7/12/1980,,,,,0,",,0,0800",7/12/1980,0,18.3,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",7/13/1980,,,,,0,",,0,0800",7/13/1980,0,20.6,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",7/14/1980,,,,,0,",,0,0800",7/14/1980,0,23.9,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",7/15/1980,,,,,0,",,0,0800",7/15/1980,0,33.3,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",7/16/1980,,,,,0,",,0,0800",7/16/1980,0,26.1,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",7/17/1980,,,,,0,",,0,0800",7/17/1980,0,26.7,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",7/18/1980,,,,,0,",,0,0800",7/18/1980,0,23.3,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",7/19/1980,,,,,0,",,0,0800",7/19/1980,0,23.9,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",7/20/1980,,,,,0,",,0,0800",7/20/1980,0,23.3,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",7/21/1980,,,,,0,",,0,0800",7/21/1980,0,27.8,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",7/22/1980,,,,,0,",,0,0800",7/22/1980,0,28.9,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",7/23/1980,,,,,0,",,0,0800",7/23/1980,0,28.9,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",7/24/1980,,,,,0,",,0,0800",7/24/1980,0,31.7,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",7/25/1980,,,,,0,",,0,0800",7/25/1980,0,31.1,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",7/26/1980,,,,,0,",,0,0800",7/26/1980,0,28.3,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",7/27/1980,,,,,0,",,0,0800",7/27/1980,0,30.6,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",7/28/1980,,,,,0,",,0,0800",7/28/1980,0,30,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",7/29/1980,,,,,0,",,0,0800",7/29/1980,0,30,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",7/30/1980,,,,,0,",,0,0800",7/30/1980,0,28.9,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",7/31/1980,,,,,0,",,0,0800",7/31/1980,1,33.3,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",8/1/1980,,,,,0,",,0,0800",8/1/1980,0,28.9,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",8/2/1980,,,,,0,",,0,0800",8/2/1980,0,23.9,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",8/3/1980,,,,,0,",,0,0800",8/3/1980,0,26.7,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",8/4/1980,,,,,0,",,0,0800",8/4/1980,0,21.7,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",8/5/1980,,,,,0,",,0,0800",8/5/1980,0,20.6,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",8/6/1980,,,,,0,",,0,0800",8/6/1980,0,22.2,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",8/7/1980,,,,,0,",,0,0800",8/7/1980,0,25.6,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",8/8/1980,,,,,0,",,0,0800",8/8/1980,0,25.6,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",8/9/1980,,,,,0,",,0,0800",8/9/1980,0,25.6,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",8/10/1980,,,,,0,",,0,0800",8/10/1980,0,21.7,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",8/11/1980,,,,,0,",,0,0800",8/11/1980,0,28.9,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",8/12/1980,,,,,0,",,0,0800",8/12/1980,0,27.8,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",8/13/1980,,,,,0,",,0,0800",8/13/1980,0,17.8,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",8/14/1980,,,,,0,",,0,0800",8/14/1980,0,22.8,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",8/15/1980,,,,,0,",,0,0800",8/15/1980,0,20.6,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",8/16/1980,,,,,0,",,0,0800",8/16/1980,0,20,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",8/17/1980,,,,,0,",,0,0800",8/17/1980,0,20,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",8/18/1980,,,,,0,",,0,0800",8/18/1980,0,15.6,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",8/19/1980,,,,,0,",,0,0800",8/19/1980,0,22.8,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",8/20/1980,,,,,0,",,0,0800",8/20/1980,0,23.3,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",8/21/1980,,,,,0,",,0,0800",8/21/1980,0,20,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",8/22/1980,,,,,0,",,0,0800",8/22/1980,0,17.8,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",8/23/1980,,,,,0,",,0,0800",8/23/1980,0,18.9,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",8/24/1980,,,,,0,",,0,0800",8/24/1980,0,20.6,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",8/25/1980,,,,,0,",,0,0800",8/25/1980,0,21.1,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",8/26/1980,,,,,0,",,0,0800",8/26/1980,0,20.6,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",8/27/1980,,,,,0,",,0,0800",8/27/1980,0,21.1,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",8/28/1980,,,,,0,",,0,0800",8/28/1980,0,18.9,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",8/29/1980,,,,,0,",,0,0800",8/29/1980,0,23.9,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",8/30/1980,,,,,0,",,0,0800",8/30/1980,0,21.1,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",8/31/1980,,,,,0,",,0,0800",8/31/1980,0,22.2,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",9/1/1980,,,,,0,",,0,0800",9/1/1980,0,20,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",9/2/1980,,,,,0,",,0,0800",9/2/1980,0,23.3,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",9/3/1980,,,,,0,",,0,0800",9/3/1980,0,23.3,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",9/4/1980,,,,,0,",,0,0800",9/4/1980,0,22.2,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",9/5/1980,,,,,0,",,0,0800",9/5/1980,0,20,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",9/6/1980,,,,,0,",,0,0800",9/6/1980,0,18.9,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",9/7/1980,,,,,0,",,0,0800",9/7/1980,0,18.3,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",9/8/1980,,,,,0,",,0,0800",9/8/1980,0,19.4,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",9/9/1980,,,,,0,",,0,0800",9/9/1980,0,18.3,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",9/10/1980,,,,,0,",,0,0800",9/10/1980,0,18.9,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",9/11/1980,,,,,0,",,0,0800",9/11/1980,0,20,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",9/12/1980,,,,,0,",,0,0800",9/12/1980,0,25,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",9/13/1980,,,,,0,",,0,0800",9/13/1980,0,19.4,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",9/14/1980,,,,,0,",,0,0800",9/14/1980,0,20,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",9/15/1980,,,,,0,",,0,0800",9/15/1980,0,23.9,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",9/16/1980,,,,,0,",,0,0800",9/16/1980,0,25,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",9/17/1980,,,,,0,",,0,0800",9/17/1980,0,21.1,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",9/18/1980,,,,,1.3,",,0,0800",9/18/1980,0,20.6,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",9/19/1980,,,,,0.8,",,0,0800",9/19/1980,0,22.2,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",9/20/1980,,,,,0,",,0,0800",9/20/1980,0,21.7,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",9/21/1980,,,,,0,",,0,0800",9/21/1980,0,25.6,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",9/22/1980,,,,,0,",,0,0800",9/22/1980,0,28.9,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",9/23/1980,,,,,0,",,0,0800",9/23/1980,0,28.9,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",9/24/1980,,,,,0,",,0,0800",9/24/1980,0,27.8,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",9/25/1980,,,,,0,",,0,0800",9/25/1980,0,21.1,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",9/26/1980,,,,,0,",,0,0800",9/26/1980,0,17.2,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",9/27/1980,,,,,0,",,0,0800",9/27/1980,0,19.4,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",9/28/1980,,,,,0,",,0,0800",9/28/1980,0,25.6,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",9/29/1980,,,,,0,",,0,0800",9/29/1980,0,26.7,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",9/30/1980,,,,,0,",,0,0800",9/30/1980,0,31.1,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",10/1/1980,,,,,0,",,0,0800",10/1/1980,0,32.8,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",10/2/1980,,,,,0,",,0,0800",10/2/1980,0,32.8,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",10/3/1980,,,,,0,",,0,0800",10/3/1980,0,35,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",10/4/1980,,,,,0,",,0,0800",10/4/1980,0,22.2,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",10/5/1980,,,,,0,",,0,0800",10/5/1980,0,18.3,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",10/6/1980,,,,,0,",,0,0800",10/6/1980,0,23.9,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",10/7/1980,,,,,0,",,0,0800",10/7/1980,0,25,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",10/8/1980,,,,,0,",,0,0800",10/8/1980,0,25.6,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",10/9/1980,,,,,0,",,0,0800",10/9/1980,0,18.3,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",10/10/1980,,,,,0,",,0,0800",10/10/1980,0,16.1,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",10/11/1980,,,,,0,",,0,0800",10/11/1980,0,16.7,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",10/12/1980,,,,,,,10/12/1980,9.1,18.3,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",10/13/1980,,,,,4.3,",,0,0800",10/13/1980,3,15.6,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",10/14/1980,,,,,18.3,",,0,0800",10/14/1980,2,13.9,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",10/15/1980,,,,,6.6,",,0,0800",10/15/1980,0,16.7,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",10/16/1980,,,,,0,",,0,0800",10/16/1980,0,16.7,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",10/17/1980,,,,,0,",,0,0800",10/17/1980,0,17.2,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",10/18/1980,,,,,0,",,0,0800",10/18/1980,0,16.7,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",10/19/1980,,,,,0,",,0,0800",10/19/1980,0,18.9,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",10/20/1980,,,,,0,",,0,0800",10/20/1980,0,18.9,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",10/21/1980,,,,,0,",,0,0800",10/21/1980,0,15.6,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",10/22/1980,,,,,0,",,0,0800",10/22/1980,0,22.2,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",10/23/1980,,,,,0,",,0,0800",10/23/1980,0,14.4,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",10/24/1980,,,,,0,",,0,0800",10/24/1980,0,16.1,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",10/25/1980,,,,,0,",,0,0800",10/25/1980,0.3,15.6,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",10/26/1980,,,,,0,",,0,0800",10/26/1980,0,17.8,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",10/27/1980,,,,,0,",,0,0800",10/27/1980,0,19.4,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",10/28/1980,,,,,0,",,0,0800",10/28/1980,0,17.8,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",10/29/1980,,,,,0,",,0,0800",10/29/1980,0,16.1,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",10/30/1980,,,,,0,",,0,0800",10/30/1980,0,15.6,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",10/31/1980,,,,,0,",,0,0800",10/31/1980,0,17.2,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",11/1/1980,,,,,0,",,0,0800",11/1/1980,0,15,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",11/2/1980,,,,,0.8,",,0,0800",11/2/1980,0,20.6,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",11/3/1980,,,,,0,",,0,0800",11/3/1980,0,21.1,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",11/4/1980,,,,,0,",,0,0800",11/4/1980,0,21.1,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",11/5/1980,,,,,0,",,0,0800",11/5/1980,0,16.1,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",11/6/1980,,,,,0,",,0,0800",11/6/1980,0,19.4,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",11/7/1980,,,,,0.3,",,0,0800",11/7/1980,3.8,15,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",11/8/1980,,,,,0,",,0,0800",11/8/1980,0,15.6,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",11/9/1980,,,,,0,",,0,0800",11/9/1980,0,15.6,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",11/10/1980,,,,,0,",,0,0800",11/10/1980,0,13.9,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",11/11/1980,,,,,0,",,0,0800",11/11/1980,0,12.2,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",11/12/1980,,,,,0,",,0,0800",11/12/1980,0,11.1,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",11/13/1980,,,,,0,",,0,0800",11/13/1980,0,12.2,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",11/14/1980,,,,,0,",,0,0800",11/14/1980,0,14.4,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",11/15/1980,,,,,0,",,0,0800",11/15/1980,0,13.3,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",11/16/1980,,,,,0,",,0,0800",11/16/1980,0,14.4,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",11/17/1980,,,,,0,"T,,0,0800",11/17/1980,0.3,15,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",11/18/1980,,,,,0,",,0,0800",11/18/1980,0,14.4,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",11/19/1980,,,,,0,",,0,0800",11/19/1980,0,15,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",11/20/1980,,,,,0,",,0,0800",11/20/1980,0,12.2,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",11/21/1980,,,,,0,",,0,0800",11/21/1980,0,13.3,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",11/22/1980,,,,,10.7,",,0,0800",11/22/1980,8.6,12.8,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",11/23/1980,,,,,0,",,0,0800",11/23/1980,2,13.9,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",11/24/1980,,,,,0,",,0,0800",11/24/1980,0,11.7,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",11/25/1980,,,,,0,",,0,0800",11/25/1980,0,11.7,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",11/26/1980,,,,,0,",,0,0800",11/26/1980,0,12.8,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",11/27/1980,,,,,0,",,0,0800",11/27/1980,0,13.3,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",11/28/1980,,,,,0,",,0,0800",11/28/1980,0,12.2,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",11/29/1980,,,,,0.8,",,0,0800",11/29/1980,0,11.1,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",11/30/1980,,,,,13.5,",,0,0800",11/30/1980,1,10.6,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",12/1/1980,,,,,0.8,",,0,0800",12/1/1980,3.8,8.9,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",12/2/1980,,,,,21.8,",,0,0800",12/2/1980,45,12.2,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",12/3/1980,,,,,61.5,",,0,0800",12/3/1980,207.8,13.3,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",12/4/1980,,,,,47.8,",,0,0800",12/4/1980,7.4,7.2,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",12/5/1980,,,,,0.5,",,0,0800",12/5/1980,0,8.9,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",12/6/1980,,,,,0,",,0,0800",12/6/1980,0,8.3,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",12/7/1980,,,,,1.8,",,0,0800",12/7/1980,0,7.2,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",12/8/1980,,,,,0,",,0,0800",12/8/1980,0,5.6,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",12/9/1980,,,,,0,",,0,0800",12/9/1980,0,7.8,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",12/10/1980,,,,,0,",,0,0800",12/10/1980,0,5,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",12/11/1980,,,,,0,",,0,0800",12/11/1980,0,5,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",12/12/1980,,,,,0,",,0,0800",12/12/1980,0,7.2,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",12/13/1980,,,,,0,",,0,0800",12/13/1980,0,9.4,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",12/14/1980,,,,,0,",,0,0800",12/14/1980,0,10.6,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",12/15/1980,,,,,0,",,0,0800",12/15/1980,0,11.7,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",12/16/1980,,,,,0,",,0,0800",12/16/1980,0,13.3,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",12/17/1980,,,,,0,",,0,0800",12/17/1980,0,12.8,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",12/18/1980,,,,,0,",,0,0800",12/18/1980,0,9.4,,,,,,,,,0,",,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",12/19/1980,,,,,0,",,0,0800",12/19/1980,0,11.7,,,,,,,,,0,",,0",0,",,0"
